class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
ProjectsValidator,ProjectsValidator,org.nd4j.codegen.cli,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.cli,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
NS_PROJECT,NS_PROJECT,org.nd4j.codegen.cli,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.cli,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
PicoCliCodeGen,PicoCliCodeGen,org.nd4j.codegen.cli,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.cli,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
CppGenerator,CppGenerator,org.nd4j.codegen.impl.cpp,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.impl.cpp,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
DocsGenerator,DocsGenerator,org.nd4j.codegen.impl.java,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.impl.java,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
JavaDocToMDAdapter,JavaDocToMDAdapter,org.nd4j.codegen.impl.java,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.impl.java,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
JavaPoetGenerator,JavaPoetGenerator,org.nd4j.codegen.impl.java,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.impl.java,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Nd4jNamespaceGenerator,Nd4jNamespaceGenerator,org.nd4j.codegen.impl.java,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.impl.java,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
override,override,org.nd4j.codegen.impl.java,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.impl.java,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
PythonGenerator,PythonGenerator,org.nd4j.codegen.impl.python,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.impl.python,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
GenUtil,GenUtil,org.nd4j.codegen.util,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.util,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
JsonMapper,JsonMapper,org.nd4j.codegen.util,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.util,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
DocsGeneratorTest,DocsGeneratorTest,org.nd4j.codegen.dsl,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.dsl,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
TestGeneration,TestGeneration,org.nd4j.codegen.dsl,False,0.95,Class appears to be correctly placed,org.nd4j.codegen.dsl,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
BlasWrapper,BlasWrapper,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SetupState,SetupState,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Flattening,Flattening,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SetupState,SetupState,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Large_NDArray,Large_NDArray,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SetupState,SetupState,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Medium_NDArray,Medium_NDArray,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SetupState,SetupState,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
NativeOps,NativeOps,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SetupState,SetupState,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Small_NDArray,Small_NDArray,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SetupState,SetupState,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
BypassComparison_128x128,BypassComparison_128x128,org.nd4j.bypass,False,0.95,Class appears to be correctly placed,org.nd4j.bypass,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SetupState,SetupState,org.nd4j.bypass,False,0.95,Class appears to be correctly placed,org.nd4j.bypass,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
BypassComparison_2x2,BypassComparison_2x2,org.nd4j.bypass,False,0.95,Class appears to be correctly placed,org.nd4j.bypass,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SetupState,SetupState,org.nd4j.bypass,False,0.95,Class appears to be correctly placed,org.nd4j.bypass,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
BypassComparison_8192x8192,BypassComparison_8192x8192,org.nd4j.bypass,False,0.95,Class appears to be correctly placed,org.nd4j.bypass,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SetupState,SetupState,org.nd4j.bypass,False,0.95,Class appears to be correctly placed,org.nd4j.bypass,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
MemoryPressureTest,MemoryPressureTest,org.nd4j.memorypressure,False,0.95,Class appears to be correctly placed,org.nd4j.memorypressure,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
BlasLapackGenerator,BlasLapackGenerator,org.deeplearning4j,False,0.95,Class appears to be correctly placed,org.deeplearning4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
CudaBlasLapackGenerator,CudaBlasLapackGenerator,org.deeplearning4j,False,0.95,Class appears to be correctly placed,org.deeplearning4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
NoOpBlasLapackGenerator,NoOpBlasLapackGenerator,org.deeplearning4j,False,0.95,Class appears to be correctly placed,org.deeplearning4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
OpenblasBlasLapackGenerator,OpenblasBlasLapackGenerator,org.deeplearning4j,False,0.95,Class appears to be correctly placed,org.deeplearning4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
InterceptorEnvironment,InterceptorEnvironment,org.nd4j.interceptor,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Nd4jInterceptor,Nd4jInterceptor,org.nd4j.interceptor,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
ComputationGraphBackwardAdvice,ComputationGraphBackwardAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
ComputationGraphForwardAdvice,ComputationGraphForwardAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
ComputationGraphVertexDoBackwardAdvice,ComputationGraphVertexDoBackwardAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
ComputationGraphVertexDoForwardAdvice,ComputationGraphVertexDoForwardAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
CustomOpAdvice,CustomOpAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
INDArrayCreationAdvice,INDArrayCreationAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
INDArrayUpdateAdvice,INDArrayUpdateAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
LayerActivateWithInputAdvice,LayerActivateWithInputAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
LayerBackpropGradientAdvice,LayerBackpropGradientAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
MultiLayerNetworkBackwardAdvice,MultiLayerNetworkBackwardAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
MultiLayerNetworkForwardAdvice,MultiLayerNetworkForwardAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
NDArrayIndexCounter,NDArrayIndexCounter,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
OpExecutionerAdvice,OpExecutionerAdvice,org.nd4j.interceptor.advice,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.advice,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
InterceptorPersistence,InterceptorPersistence,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
JSONArraySerializer,JSONArraySerializer,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
JSONArraySerializerModule,JSONArraySerializerModule,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
JsonComparisonReport,JsonComparisonReport,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
JSONComparisonResult,JSONComparisonResult,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
JsonReport,JsonReport,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
OpDifference,OpDifference,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
OpLogEvent,OpLogEvent,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
InputOutputSerializer,InputOutputSerializer,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
StackTraceSerializer,StackTraceSerializer,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
OpLogEventComparator,OpLogEventComparator,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
LineComparison,LineComparison,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
OpLogEventWrite,OpLogEventWrite,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
OpLogEventWriteSerializer,OpLogEventWriteSerializer,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SourceCodeOpEvent,SourceCodeOpEvent,org.nd4j.interceptor.data,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.data,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SourceCodeIndexComparator,SourceCodeIndexComparator,org.nd4j.interceptor.parser,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.parser,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SourceCodeIndexComparatorDeserializer,SourceCodeIndexComparatorDeserializer,org.nd4j.interceptor.parser,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.parser,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SourceCodeIndexComparatorSerializer,SourceCodeIndexComparatorSerializer,org.nd4j.interceptor.parser,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.parser,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SourceCodeIndexer,SourceCodeIndexer,org.nd4j.interceptor.parser,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.parser,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
in,in,org.nd4j.interceptor.parser,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.parser,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
for,for,org.nd4j.interceptor.parser,True,0.1,Contains model-typical methods: setTopLevelResourceDir,model,Methods: setTopLevelResourceDir,rule-based + semantic analysis,218.25,2025-08-10T00:24:54.266206
SourceCodeIndexerDeserializer,SourceCodeIndexerDeserializer,org.nd4j.interceptor.parser,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.parser,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SourceCodeIndexerSerializer,SourceCodeIndexerSerializer,org.nd4j.interceptor.parser,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.parser,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SourceCodeLine,SourceCodeLine,org.nd4j.interceptor.parser,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.parser,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
StackTraceMapper,StackTraceMapper,org.nd4j.interceptor.parser,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.parser,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
ComputationGraphTransformer,ComputationGraphTransformer,org.nd4j.interceptor.transformers,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.transformers,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
ComputationGraphVertexTransformer,ComputationGraphVertexTransformer,org.nd4j.interceptor.transformers,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.transformers,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
INDArrayTransformer,INDArrayTransformer,org.nd4j.interceptor.transformers,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.transformers,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
LayerTransformer,LayerTransformer,org.nd4j.interceptor.transformers,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.transformers,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
MultiLayerNetworkTransformer,MultiLayerNetworkTransformer,org.nd4j.interceptor.transformers,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.transformers,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
OpExecutionerTransformer,OpExecutionerTransformer,org.nd4j.interceptor.transformers,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.transformers,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
InterceptorUtils,InterceptorUtils,org.nd4j.interceptor.util,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.util,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
StackTraceCodeFinder,StackTraceCodeFinder,org.nd4j.interceptor.util,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.util,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
StackTraceCodeFinderFileVisitor,StackTraceCodeFinderFileVisitor,org.nd4j.interceptor.util,False,0.95,Class appears to be correctly placed,org.nd4j.interceptor.util,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
RuntimeSeries,RuntimeSeries,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,False,0.95,Class appears to be correctly placed,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
UnifiedProfilerAggregateArrowConverter,UnifiedProfilerAggregateArrowConverter,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,False,0.95,Class appears to be correctly placed,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
UnifiedProfilerAggregateLogAnalyzer,UnifiedProfilerAggregateLogAnalyzer,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,False,0.95,Class appears to be correctly placed,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
UnifiedProfilerArrowConverter,UnifiedProfilerArrowConverter,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,False,0.95,Class appears to be correctly placed,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
UnifiedProfilerLogAnalyzer,UnifiedProfilerLogAnalyzer,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,False,0.95,Class appears to be correctly placed,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
WorkspaceSeries,WorkspaceSeries,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,False,0.95,Class appears to be correctly placed,org.eclipse.deeplearning4j.profiler.unifiedprofiler.analysis,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
VersionUpdater,VersionUpdater,org.nd4j,False,0.95,Class appears to be correctly placed,org.nd4j,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
FileUpdater,FileUpdater,org.nd4j.fileupdater,False,0.95,Class appears to be correctly placed,org.nd4j.fileupdater,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
CudaFileUpdater,CudaFileUpdater,org.nd4j.fileupdater.impl,False,0.95,Class appears to be correctly placed,org.nd4j.fileupdater.impl,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
ScalaVersionUpdater,ScalaVersionUpdater,org.nd4j.fileupdater.impl,False,0.95,Class appears to be correctly placed,org.nd4j.fileupdater.impl,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
SparkFileUpdater,SparkFileUpdater,org.nd4j.fileupdater.impl,False,0.95,Class appears to be correctly placed,org.nd4j.fileupdater.impl,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Configurable,Configurable,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Configuration,Configuration,org.datavec.api.conf,True,0.95,"Class name 'Configuration' suggests config functionality; Contains config-typical methods: isInitialized, setInitialized",config,"Name matches config pattern; Methods: isInitialized, setInitialized",rule-based + semantic analysis,218.25,2025-08-10T00:24:54.266206
that,that,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
IntegerRanges,IntegerRanges,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Range,Range,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
by,by,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
name,name,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
object,object,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
is,is,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
names,names,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
name,name,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
specified,specified,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
does,does,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
name,name,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
implemented,implemented,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
specified,specified,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
implemented,implemented,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
implemented,implemented,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
loader,loader,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
loader,loader,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
loader,loader,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
Configured,Configured,org.datavec.api.conf,False,0.95,Class appears to be correctly placed,org.datavec.api.conf,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
DataVecException,DataVecException,org.datavec.api.exceptions,False,0.95,Class appears to be correctly placed,org.datavec.api.exceptions,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
UnknownFormatException,UnknownFormatException,org.datavec.api.exceptions,False,0.95,Class appears to be correctly placed,org.datavec.api.exceptions,No misplacement indicators found,llm+embedding,218.25,2025-08-10T00:24:54.266206
