class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
NoCheckTrustManager,NoCheckTrustManager,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
PlainCLIProtocol,PlainCLIProtocol,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Op,Op,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Output,Output,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
FramedOutput,FramedOutput,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
FramedReader,FramedReader,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ProtocolException,ProtocolException,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
EitherSide,EitherSide,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ServerSide,ServerSide,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ClientSide,ClientSide,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
PrivateKeyProvider,PrivateKeyProvider,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
to,to,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
loading,loading,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
SSHCLI,SSHCLI,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
is,is,hudson.util,False,0.95,Class appears to be correctly placed,hudson.util,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
QuotedStringTokenizer,QuotedStringTokenizer,hudson.util,False,0.95,Class appears to be correctly placed,hudson.util,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CLIConnectionFactoryTest,CLIConnectionFactoryTest,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
HexDumpTest,HexDumpTest,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
PlainCLIProtocolTest,PlainCLIProtocolTest,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Client,Client,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Server,Server,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
PrivateKeyProviderTest,PrivateKeyProviderTest,hudson.cli,False,0.95,Class appears to be correctly placed,hudson.cli,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
QuotedStringTokenizerTest,QuotedStringTokenizerTest,hudson.util,False,0.95,Class appears to be correctly placed,hudson.util,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
is,is,antlr,False,0.95,Class appears to be correctly placed,antlr,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ANTLRException,ANTLRException,antlr,False,0.95,Class appears to be correctly placed,antlr,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
AbortException,AbortException,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
AboutJenkins,AboutJenkins,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
represents,represents,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
AbstractMarkupText,AbstractMarkupText,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
this,this,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
to,to,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
BulkChange,BulkChange,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ClassicPluginStrategy,ClassicPluginStrategy,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
masking,masking,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
files,files,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DependencyClassLoader,DependencyClassLoader,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CloseProofOutputStream,CloseProofOutputStream,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CopyOnWrite,CopyOnWrite,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DependencyRunner,DependencyRunner,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ProjectRunnable,ProjectRunnable,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DescriptorExtensionList,DescriptorExtensionList,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
name,name,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
name,name,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DNSMultiCast,DNSMultiCast,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
EnvVars,EnvVars,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
OverrideOrderCalculator,OverrideOrderCalculator,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
TraceResolver,TraceResolver,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
VariableReferenceSorter,VariableReferenceSorter,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
GetEnvVars,GetEnvVars,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ExpressionFactory2,ExpressionFactory2,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
JexlExpression,JexlExpression,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
JellyJexlContext,JellyJexlContext,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
JellyMap,JellyMap,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
for,for,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Extension,Extension,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
loading,loading,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ExtensionComponent,ExtensionComponent,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ExtensionFinder,ExtensionFinder,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
initializations,initializations,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
initialization,initialization,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
initialization,initialization,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
initialization,initialization,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
initialization,initialization,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
initialization,initialization,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DefaultGuiceExtensionAnnotation,DefaultGuiceExtensionAnnotation,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
GuiceExtensionAnnotation,GuiceExtensionAnnotation,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
GuiceFinder,GuiceFinder,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
FaultTolerantScope,FaultTolerantScope,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
SezpozModule,SezpozModule,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
to,to,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
hierarchy,hierarchy,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
being,being,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
one,one,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
and,and,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
typically,typically,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Sezpoz,Sezpoz,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
initialization,initialization,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
also,also,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
holds,holds,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ExtensionList,ExtensionList,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
to,to,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
names,names,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Lock,Lock,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ExtensionListListener,ExtensionListListener,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
can,can,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ExtensionListView,ExtensionListView,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
that,that,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
is,is,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ExtensionPoint,ExtensionPoint,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
LegacyInstancesAreScopedToHudson,LegacyInstancesAreScopedToHudson,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
allows,allows,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
FeedAdapter,FeedAdapter,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Freshen,Freshen,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
FilePath,FilePath,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DisplayOption,DisplayOption,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
UnzipRemote,UnzipRemote,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
UnzipLocal,UnzipLocal,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
UntarRemote,UntarRemote,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
UntarLocal,UntarLocal,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
UnzipFrom,UnzipFrom,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Absolutize,Absolutize,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
HasSymlink,HasSymlink,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
SymlinkRetainingFileFilter,SymlinkRetainingFileFilter,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
SymlinkTo,SymlinkTo,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ReadLink,ReadLink,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
TarCompression,TarCompression,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
UntarFrom,UntarFrom,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Unpack,Unpack,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
FileCallable,FileCallable,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
FileCallableWrapperFactory,FileCallableWrapperFactory,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
AbstractInterceptorCallableWrapper,AbstractInterceptorCallableWrapper,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CallableWith,CallableWith,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ToURI,ToURI,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Mkdirs,Mkdirs,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DeleteSuffixesRecursive,DeleteSuffixesRecursive,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DeleteRecursive,DeleteRecursive,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DeleteContents,DeleteContents,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CreateTempFile,CreateTempFile,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CreateTextTempFile,CreateTextTempFile,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CreateTempDir,CreateTempDir,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Delete,Delete,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Exists,Exists,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
LastModified,LastModified,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Touch,Touch,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
SetLastModified,SetLastModified,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
IsDirectory,IsDirectory,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Length,Length,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
GetFreeDiskSpace,GetFreeDiskSpace,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
GetTotalDiskSpace,GetTotalDiskSpace,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
GetUsableDiskSpace,GetUsableDiskSpace,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Chmod,Chmod,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Mode,Mode,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
DirectoryFilter,DirectoryFilter,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ListFilter,ListFilter,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ListGlob,ListGlob,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Read,Read,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
OffsetPipeSecureFileCallable,OffsetPipeSecureFileCallable,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ReadToString,ReadToString,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
WritePipe,WritePipe,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Write,Write,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Digest,Digest,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
RenameTo,RenameTo,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
MoveAllChildrenTo,MoveAllChildrenTo,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CopyToWithPermission,CopyToWithPermission,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CopyTo,CopyTo,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
used,used,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
RemoteCopier,RemoteCopier,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CopyRecursiveLocal,CopyRecursiveLocal,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ReadFromTar,ReadFromTar,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
WriteToTar,WriteToTar,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
CopyRecursiveRemoteToLocal,CopyRecursiveRemoteToLocal,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
IsUnix,IsUnix,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
FileMaskNoMatchesFoundException,FileMaskNoMatchesFoundException,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ValidateAntFileMask,ValidateAntFileMask,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
Cancel,Cancel,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
UrlFactory,UrlFactory,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
FileCallableWrapper,FileCallableWrapper,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
TunneledInterruptedException,TunneledInterruptedException,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
GetHomeDirectory,GetHomeDirectory,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
to,to,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
ExplicitlySpecifiedDirScanner,ExplicitlySpecifiedDirScanner,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
IsDescendant,IsDescendant,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
OptionalDiscardingFileFilter,OptionalDiscardingFileFilter,hudson,False,0.95,Class appears to be correctly placed,hudson,No misplacement indicators found,llm+embedding,123.17,2025-08-10T12:35:01.787763
