class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
ArticleQueryService,ArticleQueryService,io.spring.application,True,0.7500000000000001,Class name 'ArticleQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.57,2025-08-06T00:26:10.560069
CommentQueryService,CommentQueryService,io.spring.application,True,0.7500000000000001,Class name 'CommentQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.57,2025-08-06T00:26:10.560069
CursorPageParameter,CursorPageParameter,io.spring.application,False,0.95,Class appears to be correctly placed,io.spring.application,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CursorPager,CursorPager,io.spring.application,False,0.95,Class appears to be correctly placed,io.spring.application,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
Direction,Direction,io.spring.application,False,0.95,Class appears to be correctly placed,io.spring.application,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
DateTimeCursor,DateTimeCursor,io.spring.application,False,0.95,Class appears to be correctly placed,io.spring.application,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
Node,Node,io.spring.application,False,0.95,Class appears to be correctly placed,io.spring.application,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
Page,Page,io.spring.application,False,0.95,Class appears to be correctly placed,io.spring.application,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
PageCursor,PageCursor,io.spring.application,False,0.95,Class appears to be correctly placed,io.spring.application,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ProfileQueryService,ProfileQueryService,io.spring.application,True,0.7500000000000001,Class name 'ProfileQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Component,rule-based + semantic analysis,3.57,2025-08-06T00:26:10.560069
TagsQueryService,TagsQueryService,io.spring.application,True,0.7500000000000001,Class name 'TagsQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.57,2025-08-06T00:26:10.560069
UserQueryService,UserQueryService,io.spring.application,True,0.7500000000000001,Class name 'UserQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.57,2025-08-06T00:26:10.560069
ArticleCommandService,ArticleCommandService,io.spring.application.article,True,0.7500000000000001,Class name 'ArticleCommandService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.57,2025-08-06T00:26:10.560069
DuplicatedArticleConstraint,DuplicatedArticleConstraint,io.spring.application.article,False,0.95,Class appears to be correctly placed,io.spring.application.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
DuplicatedArticleValidator,DuplicatedArticleValidator,io.spring.application.article,False,0.95,Class appears to be correctly placed,io.spring.application.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
NewArticleParam,NewArticleParam,io.spring.application.article,False,0.95,Class appears to be correctly placed,io.spring.application.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UpdateArticleParam,UpdateArticleParam,io.spring.application.article,False,0.95,Class appears to be correctly placed,io.spring.application.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleData,ArticleData,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleDataList,ArticleDataList,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleFavoriteCount,ArticleFavoriteCount,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CommentData,CommentData,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ProfileData,ProfileData,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UserData,UserData,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UserWithToken,UserWithToken,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
DuplicatedEmailConstraint,DuplicatedEmailConstraint,io.spring.application.user,False,0.95,Class appears to be correctly placed,io.spring.application.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
DuplicatedEmailValidator,DuplicatedEmailValidator,io.spring.application.user,False,0.95,Class appears to be correctly placed,io.spring.application.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
DuplicatedUsernameConstraint,DuplicatedUsernameConstraint,io.spring.application.user,False,0.95,Class appears to be correctly placed,io.spring.application.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
DuplicatedUsernameValidator,DuplicatedUsernameValidator,io.spring.application.user,False,0.95,Class appears to be correctly placed,io.spring.application.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
RegisterParam,RegisterParam,io.spring.application.user,False,0.95,Class appears to be correctly placed,io.spring.application.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UpdateUserCommand,UpdateUserCommand,io.spring.application.user,False,0.95,Class appears to be correctly placed,io.spring.application.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UpdateUserParam,UpdateUserParam,io.spring.application.user,False,0.95,Class appears to be correctly placed,io.spring.application.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UserService,UserService,io.spring.application.user,True,0.7500000000000001,Class name 'UserService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.57,2025-08-06T00:26:10.560069
UpdateUserConstraint,UpdateUserConstraint,io.spring.application.user,False,0.95,Class appears to be correctly placed,io.spring.application.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UpdateUserValidator,UpdateUserValidator,io.spring.application.user,False,0.95,Class appears to be correctly placed,io.spring.application.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
Article,Article,io.spring.core.article,False,0.95,Class appears to be correctly placed,io.spring.core.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleRepository,ArticleRepository,io.spring.core.article,False,0.95,Class appears to be correctly placed,io.spring.core.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
Tag,Tag,io.spring.core.article,False,0.95,Class appears to be correctly placed,io.spring.core.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
Comment,Comment,io.spring.core.comment,False,0.95,Class appears to be correctly placed,io.spring.core.comment,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CommentRepository,CommentRepository,io.spring.core.comment,False,0.95,Class appears to be correctly placed,io.spring.core.comment,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleFavorite,ArticleFavorite,io.spring.core.favorite,False,0.95,Class appears to be correctly placed,io.spring.core.favorite,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleFavoriteRepository,ArticleFavoriteRepository,io.spring.core.favorite,False,0.95,Class appears to be correctly placed,io.spring.core.favorite,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
AuthorizationService,AuthorizationService,io.spring.core.service,False,0.95,Class appears to be correctly placed,io.spring.core.service,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
JwtService,JwtService,io.spring.core.service,False,0.95,Class appears to be correctly placed,io.spring.core.service,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
FollowRelation,FollowRelation,io.spring.core.user,False,0.95,Class appears to be correctly placed,io.spring.core.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
User,User,io.spring.core.user,False,0.95,Class appears to be correctly placed,io.spring.core.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UserRepository,UserRepository,io.spring.core.user,False,0.95,Class appears to be correctly placed,io.spring.core.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleDatafetcher,ArticleDatafetcher,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleMutation,ArticleMutation,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CommentDatafetcher,CommentDatafetcher,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CommentMutation,CommentMutation,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
MeDatafetcher,MeDatafetcher,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ProfileDatafetcher,ProfileDatafetcher,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
RelationMutation,RelationMutation,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
SecurityUtil,SecurityUtil,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
TagDatafetcher,TagDatafetcher,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UserMutation,UserMutation,io.spring.graphql,False,0.95,Class appears to be correctly placed,io.spring.graphql,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
AuthenticationException,AuthenticationException,io.spring.graphql.exception,False,0.95,Class appears to be correctly placed,io.spring.graphql.exception,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
GraphQLCustomizeExceptionHandler,GraphQLCustomizeExceptionHandler,io.spring.graphql.exception,True,0.7500000000000001,Semantic analysis suggests better fit in service package,service,Name matches service pattern; Annotations: Component,rule-based + semantic analysis,3.57,2025-08-06T00:26:10.560069
DateTimeHandler,DateTimeHandler,io.spring.infrastructure.mybatis,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleFavoriteMapper,ArticleFavoriteMapper,io.spring.infrastructure.mybatis.mapper,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.mapper,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleMapper,ArticleMapper,io.spring.infrastructure.mybatis.mapper,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.mapper,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CommentMapper,CommentMapper,io.spring.infrastructure.mybatis.mapper,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.mapper,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UserMapper,UserMapper,io.spring.infrastructure.mybatis.mapper,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.mapper,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleFavoritesReadService,ArticleFavoritesReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleReadService,ArticleReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CommentReadService,CommentReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
TagReadService,TagReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UserReadService,UserReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UserRelationshipQueryService,UserRelationshipQueryService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
MyBatisArticleFavoriteRepository,MyBatisArticleFavoriteRepository,io.spring.infrastructure.repository,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.repository,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
MyBatisArticleRepository,MyBatisArticleRepository,io.spring.infrastructure.repository,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.repository,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
MyBatisCommentRepository,MyBatisCommentRepository,io.spring.infrastructure.repository,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.repository,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
MyBatisUserRepository,MyBatisUserRepository,io.spring.infrastructure.repository,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.repository,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
DefaultJwtService,DefaultJwtService,io.spring.infrastructure.service,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.service,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
RealworldApplicationTests,RealworldApplicationTests,io.spring,False,0.95,Class appears to be correctly placed,io.spring,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
TestHelper,TestHelper,io.spring,False,0.95,Class appears to be correctly placed,io.spring,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleApiTest,ArticleApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleFavoriteApiTest,ArticleFavoriteApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticlesApiTest,ArticlesApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CommentsApiTest,CommentsApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CurrentUserApiTest,CurrentUserApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ListArticleApiTest,ListArticleApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ProfileApiTest,ProfileApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
TestWithCurrentUser,TestWithCurrentUser,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
UsersApiTest,UsersApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleQueryServiceTest,ArticleQueryServiceTest,io.spring.application.article,False,0.95,Class appears to be correctly placed,io.spring.application.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
CommentQueryServiceTest,CommentQueryServiceTest,io.spring.application.comment,False,0.95,Class appears to be correctly placed,io.spring.application.comment,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ProfileQueryServiceTest,ProfileQueryServiceTest,io.spring.application.profile,False,0.95,Class appears to be correctly placed,io.spring.application.profile,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
TagsQueryServiceTest,TagsQueryServiceTest,io.spring.application.tag,False,0.95,Class appears to be correctly placed,io.spring.application.tag,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleTest,ArticleTest,io.spring.core.article,False,0.95,Class appears to be correctly placed,io.spring.core.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
DbTestBase,DbTestBase,io.spring.infrastructure,False,0.95,Class appears to be correctly placed,io.spring.infrastructure,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
ArticleRepositoryTransactionTest,ArticleRepositoryTransactionTest,io.spring.infrastructure.article,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
MyBatisArticleRepositoryTest,MyBatisArticleRepositoryTest,io.spring.infrastructure.article,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.article,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
MyBatisCommentRepositoryTest,MyBatisCommentRepositoryTest,io.spring.infrastructure.comment,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.comment,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
MyBatisArticleFavoriteRepositoryTest,MyBatisArticleFavoriteRepositoryTest,io.spring.infrastructure.favorite,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.favorite,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
DefaultJwtServiceTest,DefaultJwtServiceTest,io.spring.infrastructure.service,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.service,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
MyBatisUserRepositoryTest,MyBatisUserRepositoryTest,io.spring.infrastructure.user,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.user,No misplacement indicators found,llm+embedding,3.57,2025-08-06T00:26:10.560069
