class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
Request,Request,gt.contentchecker,False,0.95,Class appears to be correctly placed,gt.contentchecker,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
RequestType,RequestType,gt.contentchecker,False,0.95,Class appears to be correctly placed,gt.contentchecker,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
Response,Response,gt.contentchecker,False,0.95,Class appears to be correctly placed,gt.contentchecker,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailServiceApp,EmailServiceApp,gt.mail,False,0.95,Class appears to be correctly placed,gt.mail,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ExceptionHandler,ExceptionHandler,gt.mail.config,True,0.6000000000000001,Semantic analysis suggests better fit in service package,service,Name matches service pattern,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
WebConfigurer,WebConfigurer,gt.mail.config,False,0.95,Class appears to be correctly placed,gt.mail.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailService,EmailService,gt.mail.modules.email,False,0.95,Class appears to be correctly placed,gt.mail.modules.email,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailUtil,EmailUtil,gt.mail.utils,False,0.95,Class appears to be correctly placed,gt.mail.utils,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailController,EmailController,gt.mail.web.rest,True,0.9000000000000001,Class name 'EmailController' suggests controller functionality,controller,"Name matches controller pattern; Annotations: RestController, PostMapping",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
HelloResource,HelloResource,gt.mail.web.rest,True,0.9000000000000001,Semantic analysis suggests better fit in controller package,controller,"Name matches controller pattern; Annotations: RestController, RequestMapping, GetMapping",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
BaseTestCloudContract,BaseTestCloudContract,gt.mail,False,0.95,Class appears to be correctly placed,gt.mail,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailServiceAppTest,EmailServiceAppTest,gt.mail,False,0.95,Class appears to be correctly placed,gt.mail,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
TestContainerConfig,TestContainerConfig,gt.mail.frwk,False,0.95,Class appears to be correctly placed,gt.mail.frwk,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailResourceIT,EmailResourceIT,gt.mail.web.rest,False,0.95,Class appears to be correctly placed,gt.mail.web.rest,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
HelloResourceIT,HelloResourceIT,gt.mail.web.rest,False,0.95,Class appears to be correctly placed,gt.mail.web.rest,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailService,EmailService,gt.api.email,False,0.95,Class appears to be correctly placed,gt.api.email,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
AppUser,AppUser,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
Article,Article,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleStatus,ArticleStatus,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
Authority,Authority,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
BaseAuditingEntity,BaseAuditingEntity,gt.app.domain,True,0.9000000000000001,Semantic analysis suggests better fit in model package,model,"Name matches model pattern; Annotations: Column, Column",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
public,public,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
BaseEntity,BaseEntity,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
Comment,Comment,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
CommentStatus,CommentStatus,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ReceivedFile,ReceivedFile,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
FileGroup,FileGroup,gt.app.domain,False,0.95,Class appears to be correctly placed,gt.app.domain,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
PrefixedNamingStrategy,PrefixedNamingStrategy,gt.app.hibernate,False,0.95,Class appears to be correctly placed,gt.app.hibernate,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
DataCreator,DataCreator,gt.app,False,0.95,Class appears to be correctly placed,gt.app,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
MainApplication,MainApplication,gt.app,False,0.95,Class appears to be correctly placed,gt.app,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailClient,EmailClient,gt.app.api,False,0.95,Class appears to be correctly placed,gt.app.api,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailClientFallback,EmailClientFallback,gt.app.api,False,0.95,Class appears to be correctly placed,gt.app.api,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
InternalKeycloakAuthConfig,InternalKeycloakAuthConfig,gt.app.api,False,0.95,Class appears to be correctly placed,gt.app.api,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ReportClient,ReportClient,gt.app.api,False,0.95,Class appears to be correctly placed,gt.app.api,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ReportClientFallback,ReportClientFallback,gt.app.api,False,0.95,Class appears to be correctly placed,gt.app.api,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
AppProperties,AppProperties,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
FileStorage,FileStorage,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
JmsProps,JmsProps,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
Web,Web,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
Email,Email,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
Constants,Constants,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
DockerContainerConfig,DockerContainerConfig,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ExceptionHandler,ExceptionHandler,gt.app.config,True,0.6000000000000001,Semantic analysis suggests better fit in service package,service,Name matches service pattern,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
FeignConfiguration,FeignConfiguration,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
JMSConfig,JMSConfig,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
JpaConfig,JpaConfig,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
WebMvcConfig,WebMvcConfig,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
WebSocketConfig,WebSocketConfig,gt.app.config,False,0.95,Class appears to be correctly placed,gt.app.config,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
HibernateStatementStatInterceptor,HibernateStatementStatInterceptor,gt.app.config.logging,False,0.95,Class appears to be correctly placed,gt.app.config.logging,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
WebRequestInterceptor,WebRequestInterceptor,gt.app.config.logging,False,0.95,Class appears to be correctly placed,gt.app.config.logging,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
RequestStatisticsConfiguration,RequestStatisticsConfiguration,gt.app.config.metrics,False,0.95,Class appears to be correctly placed,gt.app.config.metrics,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
AppUserDetails,AppUserDetails,gt.app.config.security,False,0.95,Class appears to be correctly placed,gt.app.config.security,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
AuthoritiesConstants,AuthoritiesConstants,gt.app.config.security,False,0.95,Class appears to be correctly placed,gt.app.config.security,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
CurrentUser,CurrentUser,gt.app.config.security,False,0.95,Class appears to be correctly placed,gt.app.config.security,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
CurrentUserToken,CurrentUserToken,gt.app.config.security,False,0.95,Class appears to be correctly placed,gt.app.config.security,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
MethodSecurityConfig,MethodSecurityConfig,gt.app.config.security,False,0.95,Class appears to be correctly placed,gt.app.config.security,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
SecurityAuditorResolver,SecurityAuditorResolver,gt.app.config.security,False,0.95,Class appears to be correctly placed,gt.app.config.security,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
SecurityConfig,SecurityConfig,gt.app.config.security,True,0.9000000000000001,Class name 'SecurityConfig' suggests config functionality,config,"Name matches config pattern; Annotations: Configuration, Bean",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
SecurityUtils,SecurityUtils,gt.app.config.security,False,0.95,Class appears to be correctly placed,gt.app.config.security,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
DuplicateRecordException,DuplicateRecordException,gt.app.exception,False,0.95,Class appears to be correctly placed,gt.app.exception,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
OperationNotAllowedException,OperationNotAllowedException,gt.app.exception,False,0.95,Class appears to be correctly placed,gt.app.exception,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
RecordNotFoundException,RecordNotFoundException,gt.app.exception,False,0.95,Class appears to be correctly placed,gt.app.exception,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleCreateDto,ArticleCreateDto,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleEditDto,ArticleEditDto,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleMapper,ArticleMapper,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticlePreviewDto,ArticlePreviewDto,gt.app.modules.article,True,0.9000000000000001,Semantic analysis suggests better fit in model package,model,"Name matches model pattern; Annotations: Data, Data, NoArgsConstructor",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
FileInfo,FileInfo,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleReadDto,ArticleReadDto,gt.app.modules.article,True,0.9000000000000001,Semantic analysis suggests better fit in model package,model,"Name matches model pattern; Annotations: Data, Data, NoArgsConstructor, Data, NoArgsConstructor",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
FileInfo,FileInfo,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
CommentDto,CommentDto,gt.app.modules.article,True,0.9000000000000001,Semantic analysis suggests better fit in model package,model,"Name matches model pattern; Annotations: Data, Data, NoArgsConstructor, Data, NoArgsConstructor",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
ArticleRepository,ArticleRepository,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleRepositoryCustom,ArticleRepositoryCustom,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleRepositoryCustomImpl,ArticleRepositoryCustomImpl,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleReviewResultDto,ArticleReviewResultDto,gt.app.modules.article,True,0.7500000000000001,Semantic analysis suggests better fit in model package,model,Name matches model pattern; Annotations: Data,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
ArticleService,ArticleService,gt.app.modules.article,True,0.95,Class name 'ArticleService' suggests service functionality,service,"Name matches service pattern; Annotations: Service, Transactional",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
CommentRepository,CommentRepository,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
CommentRepositoryCustom,CommentRepositoryCustom,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
CommentRepositoryCustomImpl,CommentRepositoryCustomImpl,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
CommentService,CommentService,gt.app.modules.article,True,0.7500000000000001,Class name 'CommentService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
NewCommentDto,NewCommentDto,gt.app.modules.article,False,0.95,Class appears to be correctly placed,gt.app.modules.article,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
AbstractRepository,AbstractRepository,gt.app.modules.common,True,0.6000000000000001,Class name 'AbstractRepository' suggests repository functionality,repository,Name matches repository pattern,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
AbstractRepositoryCustom,AbstractRepositoryCustom,gt.app.modules.common,False,0.95,Class appears to be correctly placed,gt.app.modules.common,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
AbstractRepositoryImpl,AbstractRepositoryImpl,gt.app.modules.common,False,0.95,Class appears to be correctly placed,gt.app.modules.common,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
BadQueryException,BadQueryException,gt.app.modules.common,False,0.95,Class appears to be correctly placed,gt.app.modules.common,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
WebsocketHandler,WebsocketHandler,gt.app.modules.common,False,0.95,Class appears to be correctly placed,gt.app.modules.common,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
FileDownloadUtil,FileDownloadUtil,gt.app.modules.file,False,0.95,Class appears to be correctly placed,gt.app.modules.file,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
FileService,FileService,gt.app.modules.file,True,0.7500000000000001,Class name 'FileService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
ReceivedFileRepository,ReceivedFileRepository,gt.app.modules.file,False,0.95,Class appears to be correctly placed,gt.app.modules.file,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ReceivedFileService,ReceivedFileService,gt.app.modules.file,True,0.7500000000000001,Class name 'ReceivedFileService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
RetrievalException,RetrievalException,gt.app.modules.file,False,0.95,Class appears to be correctly placed,gt.app.modules.file,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
StorageException,StorageException,gt.app.modules.file,False,0.95,Class appears to be correctly placed,gt.app.modules.file,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ServerTimeSenderTask,ServerTimeSenderTask,gt.app.modules.jobs,False,0.95,Class appears to be correctly placed,gt.app.modules.jobs,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleReviewResponseService,ArticleReviewResponseService,gt.app.modules.review,True,0.7500000000000001,Class name 'ArticleReviewResponseService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
CommentReviewResponseService,CommentReviewResponseService,gt.app.modules.review,True,0.7500000000000001,Class name 'CommentReviewResponseService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
ContentCheckResponseListenerService,ContentCheckResponseListenerService,gt.app.modules.review,True,0.7500000000000001,Class name 'ContentCheckResponseListenerService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
ContentCheckService,ContentCheckService,gt.app.modules.review,False,0.95,Class appears to be correctly placed,gt.app.modules.review,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
JmsContentCheckService,JmsContentCheckService,gt.app.modules.review,True,0.7500000000000001,Class name 'JmsContentCheckService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
AppPermissionEvaluatorService,AppPermissionEvaluatorService,gt.app.modules.user,True,0.7500000000000001,Class name 'AppPermissionEvaluatorService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
AppUserDetailsService,AppUserDetailsService,gt.app.modules.user,True,0.9000000000000001,Class name 'AppUserDetailsService' suggests service functionality,service,"Name matches service pattern; Annotations: Service, Transactional",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
AuthorityRepository,AuthorityRepository,gt.app.modules.user,False,0.95,Class appears to be correctly placed,gt.app.modules.user,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
AuthorityService,AuthorityService,gt.app.modules.user,True,0.7500000000000001,Class name 'AuthorityService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
PasswordUpdateValidator,PasswordUpdateValidator,gt.app.modules.user,False,0.95,Class appears to be correctly placed,gt.app.modules.user,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
UserAuthorityService,UserAuthorityService,gt.app.modules.user,True,0.7500000000000001,Class name 'UserAuthorityService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
UserRepository,UserRepository,gt.app.modules.user,False,0.95,Class appears to be correctly placed,gt.app.modules.user,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
UserService,UserService,gt.app.modules.user,True,0.7500000000000001,Class name 'UserService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
UserSignupValidator,UserSignupValidator,gt.app.modules.user,False,0.95,Class appears to be correctly placed,gt.app.modules.user,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
UserStat,UserStat,gt.app.modules.user,False,0.95,Class appears to be correctly placed,gt.app.modules.user,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
UserProfileUpdateDTO,UserProfileUpdateDTO,gt.app.modules.user.dto,True,0.9000000000000001,Semantic analysis suggests better fit in model package,model,"Name matches model pattern; Annotations: Data, NoArgsConstructor",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
UserSignUpDTO,UserSignUpDTO,gt.app.modules.user.dto,True,0.7500000000000001,Semantic analysis suggests better fit in model package,model,Name matches model pattern; Annotations: Data,rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
PaginationUtil,PaginationUtil,gt.app.utl,False,0.95,Class appears to be correctly placed,gt.app.utl,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
AccountController,AccountController,gt.app.web.mvc,True,0.95,Class name 'AccountController' suggests controller functionality; Contains controller-typical methods: getUserSummary,controller,"Name matches controller pattern; Annotations: Controller, GetMapping; Methods: getUserSummary",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
ArticleController,ArticleController,gt.app.web.mvc,True,0.95,Class name 'ArticleController' suggests controller functionality; Contains controller-typical methods: deleteArticle,controller,"Name matches controller pattern; Annotations: Controller, RequestMapping, GetMapping, GetMapping, PostMapping, GetMapping, GetMapping, PostMapping, PostMapping, GetMapping; Methods: deleteArticle",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
AuthController,AuthController,gt.app.web.mvc,True,0.9000000000000001,Class name 'AuthController' suggests controller functionality,controller,"Name matches controller pattern; Annotations: Controller, RequestMapping, GetMapping, GetMapping, GetMapping, GetMapping",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
DownloadController,DownloadController,gt.app.web.mvc,True,0.9000000000000001,Class name 'DownloadController' suggests controller functionality,controller,"Name matches controller pattern; Annotations: Controller, RequestMapping, GetMapping",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
ErrorControllerAdvice,ErrorControllerAdvice,gt.app.web.mvc,False,0.95,Class appears to be correctly placed,gt.app.web.mvc,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
IndexController,IndexController,gt.app.web.mvc,True,0.9000000000000001,Class name 'IndexController' suggests controller functionality,controller,"Name matches controller pattern; Annotations: Controller, GetMapping, GetMapping",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
ReviewController,ReviewController,gt.app.web.mvc,True,0.9000000000000001,Class name 'ReviewController' suggests controller functionality,controller,"Name matches controller pattern; Annotations: Controller, RequestMapping, GetMapping, PostMapping",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
HelloResource,HelloResource,gt.app.web.rest,True,0.9000000000000001,Semantic analysis suggests better fit in controller package,controller,"Name matches controller pattern; Annotations: RestController, RequestMapping, GetMapping",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
UserResource,UserResource,gt.app.web.rest,True,0.9000000000000001,Semantic analysis suggests better fit in controller package,controller,"Name matches controller pattern; Annotations: RestController, RequestMapping, GetMapping",rule-based + semantic analysis,4.84,2025-08-09T23:58:45.355729
MainApplicationTest,MainApplicationTest,gt.app,False,0.95,Class appears to be correctly placed,gt.app,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
EmailClientMock,EmailClientMock,gt.app.api,False,0.95,Class appears to be correctly placed,gt.app.api,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
TrendServiceMock,TrendServiceMock,gt.app.api,False,0.95,Class appears to be correctly placed,gt.app.api,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArchitectureTest,ArchitectureTest,gt.app.arch,False,0.95,Class appears to be correctly placed,gt.app.arch,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
GeneralCodingRulesTest,GeneralCodingRulesTest,gt.app.arch,False,0.95,Class appears to be correctly placed,gt.app.arch,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
SpringCodingRulesTest,SpringCodingRulesTest,gt.app.arch,False,0.95,Class appears to be correctly placed,gt.app.arch,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
PublicPageIT,PublicPageIT,gt.app.e2e,False,0.95,Class appears to be correctly placed,gt.app.e2e,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
WebAppIT,WebAppIT,gt.app.e2e,False,0.95,Class appears to be correctly placed,gt.app.e2e,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
AdminPage,AdminPage,gt.app.e2e.pageobj,False,0.95,Class appears to be correctly placed,gt.app.e2e.pageobj,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
ArticleEditPage,ArticleEditPage,gt.app.e2e.pageobj,False,0.95,Class appears to be correctly placed,gt.app.e2e.pageobj,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
BaseLoggedInPage,BaseLoggedInPage,gt.app.e2e.pageobj,False,0.95,Class appears to be correctly placed,gt.app.e2e.pageobj,No misplacement indicators found,llm+embedding,4.84,2025-08-09T23:58:45.355729
