class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
MetadataVersionIntegrationTest,MetadataVersionIntegrationTest,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
MetricsDuringTopicCreationDeletionTest,MetricsDuringTopicCreationDeletionTest,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
TransactionsExpirationTest,TransactionsExpirationTest,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
TransactionsWithMaxInFlightOneTest,TransactionsWithMaxInFlightOneTest,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
AdminFenceProducersTest,AdminFenceProducersTest,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ClientTelemetryTest,ClientTelemetryTest,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
GetIdClientTelemetry,GetIdClientTelemetry,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
DeleteTopicTest,DeleteTopicTest,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
DescribeAuthorizedOperationsTest,DescribeAuthorizedOperationsTest,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ListOffsetsIntegrationTest,ListOffsetsIntegrationTest,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
RackAwareAutoTopicCreationTest,RackAwareAutoTopicCreationTest,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
StaticBrokerConfigTest,StaticBrokerConfigTest,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ConsumerAssignmentPoller,ConsumerAssignmentPoller,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ConsumerBounceTest,ConsumerBounceTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
to,to,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
BounceBrokerScheduler,BounceBrokerScheduler,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ConsumerIntegrationTest,ConsumerIntegrationTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ConsumerTopicCreationTest,ConsumerTopicCreationTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ConsumerWithLegacyMessageFormatIntegrationTest,ConsumerWithLegacyMessageFormatIntegrationTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
PlaintextConsumerAssignTest,PlaintextConsumerAssignTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
CountConsumerCommitCallback,CountConsumerCommitCallback,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
PlaintextConsumerCallbackTest,PlaintextConsumerCallbackTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
PlaintextConsumerCommitTest,PlaintextConsumerCommitTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
RetryCommitCallback,RetryCommitCallback,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
CountConsumerCommitCallback,CountConsumerCommitCallback,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
PlaintextConsumerFetchTest,PlaintextConsumerFetchTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
PlaintextConsumerPollTest,PlaintextConsumerPollTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
plus,plus,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
List,List,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
PlaintextConsumerSubscriptionTest,PlaintextConsumerSubscriptionTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
PlaintextConsumerTest,PlaintextConsumerTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
SerializerImpl,SerializerImpl,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
DeserializerImpl,DeserializerImpl,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
RackAwareAssignor,RackAwareAssignor,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
SaslPlainPlaintextConsumerTest,SaslPlainPlaintextConsumerTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ShareConsumerRackAwareTest,ShareConsumerRackAwareTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ShareConsumerTest,ShareConsumerTest,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
TestableAcknowledgementCommitCallback,TestableAcknowledgementCommitCallback,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
TestableAcknowledgementCommitCallbackWithShareConsumer,TestableAcknowledgementCommitCallbackWithShareConsumer,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
TestableAcknowledgementCommitCallbackWakeup,TestableAcknowledgementCommitCallbackWakeup,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
TestableAcknowledgementCommitCallbackThrows,TestableAcknowledgementCommitCallbackThrows,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
to,to,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ClientState,ClientState,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ComplexShareConsumer,ComplexShareConsumer,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
SerializerImpl,SerializerImpl,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
DeserializerImpl,DeserializerImpl,org.apache.kafka.clients.consumer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.consumer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ProducerCompressionTest,ProducerCompressionTest,org.apache.kafka.clients.producer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.producer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ProducerFailureHandlingTest,ProducerFailureHandlingTest,org.apache.kafka.clients.producer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.producer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ProducerIdExpirationTest,ProducerIdExpirationTest,org.apache.kafka.clients.producer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.producer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ProducerSendWhileDeletionTest,ProducerSendWhileDeletionTest,org.apache.kafka.clients.producer,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.producer,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
GroupAuthorizerIntegrationTest,GroupAuthorizerIntegrationTest,org.apache.kafka.clients.security,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.security,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
GroupPrincipalBuilder,GroupPrincipalBuilder,org.apache.kafka.clients.security,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.security,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
CustomQuotaCallbackTest,CustomQuotaCallbackTest,org.apache.kafka.server.quota,False,0.95,Class appears to be correctly placed,org.apache.kafka.server.quota,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
CustomQuotaCallback,CustomQuotaCallback,org.apache.kafka.server.quota,False,0.95,Class appears to be correctly placed,org.apache.kafka.server.quota,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
MonitorableCustomQuotaCallback,MonitorableCustomQuotaCallback,org.apache.kafka.server.quota,False,0.95,Class appears to be correctly placed,org.apache.kafka.server.quota,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
is,is,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ApiVersions,ApiVersions,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
FinalizedFeaturesInfo,FinalizedFeaturesInfo,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ClientDnsLookup,ClientDnsLookup,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ClientRequest,ClientRequest,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ClientResponse,ClientResponse,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ClientUtils,ClientUtils,org.apache.kafka.clients,True,0.6000000000000001,Class name 'ClientUtils' suggests util functionality,util,Name matches util pattern,rule-based + semantic analysis,271.71,2025-08-10T01:12:07.171956
ClusterConnectionStates,ClusterConnectionStates,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
NodeConnectionState,NodeConnectionState,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
CommonClientConfigs,CommonClientConfigs,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
allows,allows,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
of,of,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
of,of,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
for,for,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
is,is,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
that,that,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
via,via,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
for,for,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
is,is,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
that,that,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
via,via,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ConnectionState,ConnectionState,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
DefaultHostResolver,DefaultHostResolver,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
on,on,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
FetchSessionHandler,FetchSessionHandler,org.apache.kafka.clients,True,0.8,Semantic analysis suggests better fit in service package,service,Name matches service pattern,rule-based + semantic analysis,271.71,2025-08-10T01:12:07.171956
FetchRequestData,FetchRequestData,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
Builder,Builder,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
GroupRebalanceConfig,GroupRebalanceConfig,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ProtocolType,ProtocolType,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
HostResolver,HostResolver,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
InFlightRequests,InFlightRequests,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
for,for,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
KafkaClient,KafkaClient,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
LeastLoadedNode,LeastLoadedNode,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
is,is,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
ManualMetadataUpdater,ManualMetadataUpdater,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
encapsulating,encapsulating,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
is,is,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
Metadata,Metadata,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
MetadataRequestAndVersion,MetadataRequestAndVersion,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
LeaderAndEpoch,LeaderAndEpoch,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
LeaderIdAndEpoch,LeaderIdAndEpoch,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
MetadataRecoveryStrategy,MetadataRecoveryStrategy,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
MetadataSnapshot,MetadataSnapshot,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
used,used,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
is,is,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
MetadataUpdater,MetadataUpdater,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
used,used,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
is,is,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
NetworkClient,NetworkClient,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
State,State,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
and,and,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
DefaultMetadataUpdater,DefaultMetadataUpdater,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
InProgressData,InProgressData,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
TelemetrySender,TelemetrySender,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
InFlightRequest,InFlightRequest,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
NetworkClientUtils,NetworkClientUtils,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
which,which,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
NodeApiVersions,NodeApiVersions,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
for,for,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
RequestCompletionHandler,RequestCompletionHandler,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
StaleMetadataException,StaleMetadataException,org.apache.kafka.clients,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
AbortTransactionOptions,AbortTransactionOptions,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
AbortTransactionResult,AbortTransactionResult,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
AbortTransactionSpec,AbortTransactionSpec,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
implements,implements,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
AbstractOptions,AbstractOptions,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
AddRaftVoterOptions,AddRaftVoterOptions,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
is,is,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
AddRaftVoterResult,AddRaftVoterResult,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
are,are,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
with,with,org.apache.kafka.clients.admin,False,0.95,Class appears to be correctly placed,org.apache.kafka.clients.admin,No misplacement indicators found,llm+embedding,271.71,2025-08-10T01:12:07.171956
