class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
C2OperationManager,C2OperationManager,org.apache.nifi.c2.client.service,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
FlowIdHolder,FlowIdHolder,org.apache.nifi.c2.client.service,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ManifestHashProvider,ManifestHashProvider,org.apache.nifi.c2.client.service,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
RuntimeInfoWrapper,RuntimeInfoWrapper,org.apache.nifi.c2.client.service.model,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.model,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
for,for,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2OperationHandler,C2OperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2OperationHandlerProvider,C2OperationHandlerProvider,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2OperationRestartHandler,C2OperationRestartHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
DescribeManifestOperationHandler,DescribeManifestOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
EmptyOperandPropertiesProvider,EmptyOperandPropertiesProvider,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
FlowStateStrategy,FlowStateStrategy,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
to,to,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
OperandPropertiesProvider,OperandPropertiesProvider,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
OperationQueue,OperationQueue,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
is,is,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
OperationQueueDAO,OperationQueueDAO,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
StartFlowOperationHandler,StartFlowOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
StopFlowOperationHandler,StopFlowOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
SupportedOperationsProvider,SupportedOperationsProvider,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
SyncResourceOperationHandler,SyncResourceOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
SyncResourceStrategy,SyncResourceStrategy,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
TransferDebugOperationHandler,TransferDebugOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
UpdateAssetOperationHandler,UpdateAssetOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
UpdateConfigurationOperationHandler,UpdateConfigurationOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
for,for,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
UpdateConfigurationStrategy,UpdateConfigurationStrategy,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
UpdatePropertiesOperationHandler,UpdatePropertiesOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ValidationException,ValidationException,org.apache.nifi.minifi.validator,False,0.95,Class appears to be correctly placed,org.apache.nifi.minifi.validator,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2HeartbeatFactoryTest,C2HeartbeatFactoryTest,org.apache.nifi.c2.client.service,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2HeartbeatManagerTest,C2HeartbeatManagerTest,org.apache.nifi.c2.client.service,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2OperationManagerTest,C2OperationManagerTest,org.apache.nifi.c2.client.service,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ManifestHashProviderTest,ManifestHashProviderTest,org.apache.nifi.c2.client.service,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2OperationHandlerProviderTest,C2OperationHandlerProviderTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
TestDescribeOperationHandler,TestDescribeOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
TestInvalidOperationHandler,TestInvalidOperationHandler,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
DescribeManifestOperationHandlerTest,DescribeManifestOperationHandlerTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
EmptyOperandPropertiesProviderTest,EmptyOperandPropertiesProviderTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
StartFlowOperationHandlerTest,StartFlowOperationHandlerTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
StopFlowOperationHandlerTest,StopFlowOperationHandlerTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
SupportedOperationsProviderTest,SupportedOperationsProviderTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
SyncResourceOperationHandlerTest,SyncResourceOperationHandlerTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
TransferDebugOperationHandlerTest,TransferDebugOperationHandlerTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
UpdateAssetOperationHandlerTest,UpdateAssetOperationHandlerTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
UpdateConfigurationOperationHandlerTest,UpdateConfigurationOperationHandlerTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
UpdatePropertiesOperationHandlerTest,UpdatePropertiesOperationHandlerTest,org.apache.nifi.c2.client.service.operation,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.client.service.operation,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
AgentInfo,AgentInfo,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
or,or,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
AgentManifest,AgentManifest,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
AgentRepositories,AgentRepositories,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
AgentRepositoryStatus,AgentRepositoryStatus,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
AgentResourceConsumption,AgentResourceConsumption,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
AgentStatus,AgentStatus,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2Heartbeat,C2Heartbeat,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2HeartbeatResponse,C2HeartbeatResponse,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2Operation,C2Operation,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2OperationAck,C2OperationAck,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
C2OperationState,C2OperationState,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
OperationState,OperationState,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ComponentStatus,ComponentStatus,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
DeviceInfo,DeviceInfo,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
of,of,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
FailureCause,FailureCause,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
FlowInfo,FlowInfo,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
FlowQueueStatus,FlowQueueStatus,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
FlowUri,FlowUri,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
Location,Location,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
NetworkInfo,NetworkInfo,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ID,ID,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
IP,IP,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
OperandType,OperandType,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
Operation,Operation,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
OperationState,OperationState,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
OperationType,OperationType,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ProcessorBulletin,ProcessorBulletin,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ProcessorStatus,ProcessorStatus,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ResourceInfo,ResourceInfo,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ResourceItem,ResourceItem,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ResourcesGlobalHash,ResourcesGlobalHash,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ResourceType,ResourceType,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
RunStatus,RunStatus,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
SupportedOperation,SupportedOperation,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
SystemInfo,SystemInfo,org.apache.nifi.c2.protocol.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
Attribute,Attribute,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
BuildInfo,BuildInfo,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
Bundle,Bundle,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ComponentManifest,ComponentManifest,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ConfigurableComponentDefinition,ConfigurableComponentDefinition,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ConfigurableExtensionDefinition,ConfigurableExtensionDefinition,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ControllerServiceDefinition,ControllerServiceDefinition,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
type,type,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
DefinedType,DefinedType,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
type,type,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
DynamicProperty,DynamicProperty,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
DynamicRelationship,DynamicRelationship,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
ExtensionComponent,ExtensionComponent,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
FlowAnalysisRuleDefinition,FlowAnalysisRuleDefinition,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
MultiProcessorUseCase,MultiProcessorUseCase,org.apache.nifi.c2.protocol.component.api,False,0.95,Class appears to be correctly placed,org.apache.nifi.c2.protocol.component.api,No misplacement indicators found,llm+embedding,237.97,2025-08-10T00:16:43.605802
