class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
separator,separator,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
names,names,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
names,names,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
comparator,comparator,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
comparator,comparator,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
names,names,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
names,names,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
names,names,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
names,names,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
simple,simple,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
simple,simple,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
and,and,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
in,in,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
for,for,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
for,for,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
into,into,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
it,it,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
represented,represented,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
loader,loader,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
represented,represented,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
represented,represented,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
loader,loader,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
must,must,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
represented,represented,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
represented,represented,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
loader,loader,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
represented,represented,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
loader,loader,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
represented,represented,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
loader,loader,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
must,must,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
represented,represented,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
loader,loader,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
type,type,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
or,or,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
for,for,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
for,for,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
for,for,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
for,for,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
or,or,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
and,and,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
or,or,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
for,for,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
to,to,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
or,or,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
would,would,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
itself,itself,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
path,path,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
names,names,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
is,is,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
and,and,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
name,name,org.apache.commons.lang3,False,0.95,Class appears to be correctly placed,org.apache.commons.lang3,No misplacement indicators found,llm+embedding,67.7,2025-08-10T12:29:49.549244
