class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
StatusEmitterBolt,StatusEmitterBolt,org.apache.stormcrawler.bolt,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.bolt,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
URLFilterBolt,URLFilterBolt,org.apache.stormcrawler.bolt,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.bolt,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
URLPartitionerBolt,URLPartitionerBolt,org.apache.stormcrawler.bolt,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.bolt,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
URLFilter,URLFilter,org.apache.stormcrawler.filtering,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
URLFilters,URLFilters,org.apache.stormcrawler.filtering,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
BasicURLFilter,BasicURLFilter,org.apache.stormcrawler.filtering.basic,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.basic,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
BasicURLNormalizer,BasicURLNormalizer,org.apache.stormcrawler.filtering.basic,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.basic,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
SelfURLFilter,SelfURLFilter,org.apache.stormcrawler.filtering.basic,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.basic,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
MaxDepthFilter,MaxDepthFilter,org.apache.stormcrawler.filtering.depth,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.depth,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
HostURLFilter,HostURLFilter,org.apache.stormcrawler.filtering.host,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.host,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
MetadataFilter,MetadataFilter,org.apache.stormcrawler.filtering.metadata,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.metadata,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
FastURLFilter,FastURLFilter,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Rules,Rules,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Scope,Scope,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Type,Type,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
MDScope,MDScope,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Rule,Rule,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Type,Type,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
RegexRule,RegexRule,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
RegexURLFilter,RegexURLFilter,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Rule,Rule,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
for,for,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
RegexURLFilterBase,RegexURLFilterBase,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
RegexURLNormalizer,RegexURLNormalizer,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Rule,Rule,org.apache.stormcrawler.filtering.regex,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.regex,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
RobotsFilter,RobotsFilter,org.apache.stormcrawler.filtering.robots,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.robots,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
SitemapFilter,SitemapFilter,org.apache.stormcrawler.filtering.sitemap,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.filtering.sitemap,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
to,to,org.apache.stormcrawler.indexing,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.indexing,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
AbstractIndexerBolt,AbstractIndexerBolt,org.apache.stormcrawler.indexing,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.indexing,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Key,Key,org.apache.stormcrawler.indexing,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.indexing,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
DummyIndexer,DummyIndexer,org.apache.stormcrawler.indexing,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.indexing,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
StdOutIndexer,StdOutIndexer,org.apache.stormcrawler.indexing,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.indexing,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
LDJsonParseFilter,LDJsonParseFilter,org.apache.stormcrawler.jsoup,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.jsoup,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
LabelledJsonPointer,LabelledJsonPointer,org.apache.stormcrawler.jsoup,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.jsoup,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
LinkParseFilter,LinkParseFilter,org.apache.stormcrawler.jsoup,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.jsoup,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
XPathFilter,XPathFilter,org.apache.stormcrawler.jsoup,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.jsoup,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
LabelledExpression,LabelledExpression,org.apache.stormcrawler.jsoup,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.jsoup,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
DocumentFragmentBuilder,DocumentFragmentBuilder,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
W3CBuilder,W3CBuilder,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
JSoupFilter,JSoupFilter,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
JSoupFilters,JSoupFilters,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
JSoupTextExtractor,JSoupTextExtractor,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Outlink,Outlink,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
ParseData,ParseData,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
ParseFilter,ParseFilter,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
ParseFilters,ParseFilters,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
ParseResult,ParseResult,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
TextExtractor,TextExtractor,org.apache.stormcrawler.parse,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
CollectionTagger,CollectionTagger,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Collections,Collections,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Collection,Collection,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
CommaSeparatedToMultivaluedMetadata,CommaSeparatedToMultivaluedMetadata,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
DebugParseFilter,DebugParseFilter,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
DomainParseFilter,DomainParseFilter,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
LDJsonParseFilter,LDJsonParseFilter,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
LabelledJsonPointer,LabelledJsonPointer,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
LinkParseFilter,LinkParseFilter,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
MD5SignatureParseFilter,MD5SignatureParseFilter,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
MimeTypeNormalization,MimeTypeNormalization,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
XPathFilter,XPathFilter,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
EvalFunction,EvalFunction,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
LabelledExpression,LabelledExpression,org.apache.stormcrawler.parse.filter,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.parse.filter,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
AbstractQueryingSpout,AbstractQueryingSpout,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
InProcessMap,InProcessMap,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
AbstractStatusUpdaterBolt,AbstractStatusUpdaterBolt,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
will,will,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
AdaptiveScheduler,AdaptiveScheduler,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
DefaultScheduler,DefaultScheduler,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
CustomInterval,CustomInterval,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
EmptyQueueListener,EmptyQueueListener,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
MemoryStatusUpdater,MemoryStatusUpdater,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Scheduler,Scheduler,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Scheduler,Scheduler,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Status,Status,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
StdOutStatusUpdater,StdOutStatusUpdater,org.apache.stormcrawler.persistence,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
for,for,org.apache.stormcrawler.persistence.urlbuffer,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence.urlbuffer,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
AbstractURLBuffer,AbstractURLBuffer,org.apache.stormcrawler.persistence.urlbuffer,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence.urlbuffer,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
URLMetadata,URLMetadata,org.apache.stormcrawler.persistence.urlbuffer,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence.urlbuffer,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
PriorityURLBuffer,PriorityURLBuffer,org.apache.stormcrawler.persistence.urlbuffer,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence.urlbuffer,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
QueueCount,QueueCount,org.apache.stormcrawler.persistence.urlbuffer,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence.urlbuffer,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
SchedulingURLBuffer,SchedulingURLBuffer,org.apache.stormcrawler.persistence.urlbuffer,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence.urlbuffer,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
SimpleURLBuffer,SimpleURLBuffer,org.apache.stormcrawler.persistence.urlbuffer,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence.urlbuffer,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
URLBuffer,URLBuffer,org.apache.stormcrawler.persistence.urlbuffer,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence.urlbuffer,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
URLBuffer,URLBuffer,org.apache.stormcrawler.persistence.urlbuffer,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.persistence.urlbuffer,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
AbstractHttpProtocol,AbstractHttpProtocol,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
KeyValue,KeyValue,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
DelegatorProtocol,DelegatorProtocol,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Filter,Filter,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
FilteredProtocol,FilteredProtocol,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Operator,Operator,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
is,is,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
and,and,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
HttpRobotRulesParser,HttpRobotRulesParser,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Protocol,Protocol,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
Fetchable,Fetchable,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
ProtocolFactory,ProtocolFactory,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
scope,scope,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
names,names,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
ProtocolResponse,ProtocolResponse,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
TrimmedContentReason,TrimmedContentReason,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
RobotRules,RobotRules,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
uses,uses,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
RobotRulesParser,RobotRulesParser,org.apache.stormcrawler.protocol,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
FileProtocol,FileProtocol,org.apache.stormcrawler.protocol.file,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.file,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
FileResponse,FileResponse,org.apache.stormcrawler.protocol.file,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.file,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
HttpProtocol,HttpProtocol,org.apache.stormcrawler.protocol.httpclient,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.httpclient,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
DNSResolutionListener,DNSResolutionListener,org.apache.stormcrawler.protocol.okhttp,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.okhttp,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
HttpProtocol,HttpProtocol,org.apache.stormcrawler.protocol.okhttp,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.okhttp,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
HTTPHeadersInterceptor,HTTPHeadersInterceptor,org.apache.stormcrawler.protocol.okhttp,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.okhttp,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
NavigationFilter,NavigationFilter,org.apache.stormcrawler.protocol.selenium,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.selenium,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
NavigationFilters,NavigationFilters,org.apache.stormcrawler.protocol.selenium,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.selenium,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
RemoteDriverProtocol,RemoteDriverProtocol,org.apache.stormcrawler.protocol.selenium,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.selenium,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
SeleniumProtocol,SeleniumProtocol,org.apache.stormcrawler.protocol.selenium,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.protocol.selenium,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
MultiProxyManager,MultiProxyManager,org.apache.stormcrawler.proxy,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.proxy,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
ProxyRotation,ProxyRotation,org.apache.stormcrawler.proxy,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.proxy,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
switch,switch,org.apache.stormcrawler.proxy,False,0.95,Class appears to be correctly placed,org.apache.stormcrawler.proxy,No misplacement indicators found,llm+embedding,10.61,2025-08-10T00:09:00.835316
